Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Retweets,Total Likes,Total Quoted,Total Teplies,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media type,Media URL,Media Alt Text,Tweet Truncated,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Verified Account,Original Author Protected Tweets,Original Author Has NFT Avatar,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1332054750808862720,https://twitter.com/AlamedaTrabucco/status/1332054750808862720,2020-11-26 20:12:55,Reply,"@F1yToSky Eh BTC had like $2B in liquidations today alone, I don't think I'd call it healthy :P Without liquidations I think BTC goes from 16 -&gt; 17 -&gt; 16 instead of 16 -&gt; 19 -&gt; 16.",193,Twitter Web App,https://mobile.twitter.com,0,3,0,1,en,,F1yToSky,F1yToSky,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332046235897712640,https://twitter.com/AlamedaTrabucco/status/1332046235897712640,2020-11-26 19:39:05,Reply,"@rugpullz Noted, I guess?",25,Twitter Web App,https://mobile.twitter.com,0,1,0,1,en,,rugpullz,rugpullz,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332041749498273792,https://twitter.com/AlamedaTrabucco/status/1332041749498273792,2020-11-26 19:21:15,Reply,@alexwlezien Totally could in theory! I find that vol curves in crypto leave some efficiency to be desired in this regard.,122,Twitter Web App,https://mobile.twitter.com,0,1,0,0,en,,alexwlezien,alexwlezien,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332040745784545280,https://twitter.com/AlamedaTrabucco/status/1332040745784545280,2020-11-26 19:17:16,Reply,"@alexwlezien Could be more liquidations if someone moves prices a few %, which a) might not happen if people are chilling b) might cause extreme moves if it does happen ... because people are chilling. Could go either way.",222,Twitter Web App,https://mobile.twitter.com,0,0,0,1,en,,alexwlezien,alexwlezien,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036822310895616,https://twitter.com/AlamedaTrabucco/status/1332036822310895616,2020-11-26 19:01:41,Reply,"Really wild day, all told -- and it's not exactly over, though it has gotten calmer. All told? Most exciting Thanksgiving I've ever had. (Thread about Alameda's Thanksgiving day festivities to come!) https://t.co/mhKoiKCSHF",200,Twitter Web App,https://mobile.twitter.com,0,50,0,7,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/EnxYbPNUYAIWSmR.mp4,Turkey Patrick GIF,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036813272203264,https://twitter.com/AlamedaTrabucco/status/1332036813272203264,2020-11-26 19:01:38,Reply,"And that's pretty much where we are. Liquidity is still low and I'm still expecting liquidations and momentum to dominate -- which direction is kinda anyone's guess, as plenty of contracts are open in both.",206,Twitter Web App,https://mobile.twitter.com,0,26,0,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036811774836737,https://twitter.com/AlamedaTrabucco/status/1332036811774836737,2020-11-26 19:01:38,Reply,"Honestly, lots of people who typically provide liquidity have bailed. That caused the downturn -- U.S. buyers out -- but it also exacerbated it, because liquidation engines don't take the day off, and a market order into an empty book is ... impactful.",252,Twitter Web App,https://mobile.twitter.com,0,34,0,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036809933484032,https://twitter.com/AlamedaTrabucco/status/1332036809933484032,2020-11-26 19:01:38,Reply,"Looking at the graphs, it REALLY stands out how momentum-driven these moves have been -- prices trend up for %s, down for %s, etc. Liquidations drive that, of course, but so is another really weird effect -- Thanksgiving. https://t.co/drgJDUKNDP",221,Twitter Web App,https://mobile.twitter.com,0,22,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnxVDItVgAAUE0u.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036806037016578,https://twitter.com/AlamedaTrabucco/status/1332036806037016578,2020-11-26 19:01:37,Reply,"I'm sure you know where this is going, but that triggered yet more liquidations. Overall, for the rest of the day, that's what's happened -- things have gone up and down, more high-levered positions get opened, more people get liquidated. https://t.co/Bcl0tc5esC",238,Twitter Web App,https://mobile.twitter.com,0,18,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnxUhsXUwAAMcdl.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036802085933057,https://twitter.com/AlamedaTrabucco/status/1332036802085933057,2020-11-26 19:01:36,Reply,"As we've seen, the markets *do* tend to rebound right when liquidations end (but be careful! being wrong about them being over is pretty costly) -- same was true for alts. Everything was stable for a bit, but it started trending downward ... til a new local min near 17200. https://t.co/5Vu3sPUYXQ",273,Twitter Web App,https://mobile.twitter.com,0,26,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnxUTxFVQAUv3Fv.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036797891690497,https://twitter.com/AlamedaTrabucco/status/1332036797891690497,2020-11-26 19:01:35,Reply,"And altcoins? Same move except, typically, WAY more intense. As we expect! Liquidity is lower and OIs are up a lot more vs. typical liquidity, so liquidations are just always gonna impact them more here. XRP was again super extreme -- that's a 20% crash! https://t.co/I5N7wbpJbu",254,Twitter Web App,https://mobile.twitter.com,0,25,0,2,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnxTW4IVoAApTbe.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036794305576960,https://twitter.com/AlamedaTrabucco/status/1332036794305576960,2020-11-26 19:01:34,Reply,"(BTW, even if you don't guess the direction a priori, there was a TON of OI opened in both directions -- once things started going down, it was SUPER likely they'd keep going down, especially once we got to that local min price.)",229,Twitter Web App,https://mobile.twitter.com,1,29,1,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036791151390720,https://twitter.com/AlamedaTrabucco/status/1332036791151390720,2020-11-26 19:01:33,Reply,"Day 1: Asia bought, U.S. bought a bit and then stopped. Day 2: Asia bought, the U.S. didn't, everything sold quickly off. Day 3? I'd guess even Asia isn't gonna buy, and that's just what happened -- with markets still up and no ""reason why"" they sold off 5% steadily, until ... https://t.co/YRXrTAI9b3",277,Twitter Web App,https://mobile.twitter.com,2,41,3,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnwcRJpUcAIF_hQ.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036787020021761,https://twitter.com/AlamedaTrabucco/status/1332036787020021761,2020-11-26 19:01:32,Reply,"And so, today! The status was: crypto was still up a TON on net, U.S. buyers have gotten less interested in buying, and people have started figuring that out. Alts have picked their beta to BTC back up, and are basically following it, often with &gt;1 beta. Also, it's Thanksgiving! https://t.co/BpM2jtwGBd",282,Twitter Web App,https://mobile.twitter.com,0,18,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/EnxYZLaVcAU58da.mp4,Turkey Monica GIF,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036778040070144,https://twitter.com/AlamedaTrabucco/status/1332036778040070144,2020-11-26 19:01:30,Reply,"Liquidations a) exacerbate everything and b) sort of undo their own exacerbations, because once people e.g. sell into huge rallies caused by buying liquidations, it triggers selling liquidations. This is especially true when there's low liqudiity (for alts, on weekends).",271,Twitter Web App,https://mobile.twitter.com,0,23,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036776609779714,https://twitter.com/AlamedaTrabucco/status/1332036776609779714,2020-11-26 19:01:30,Reply,"What patterns do we see? Everything starts organic: U.S. people buy BTC, BTC goes up. Major alts that seem ""blue chip"" lag, those same alts go up. U.S. people stop buying, everything sells off.",193,Twitter Web App,https://mobile.twitter.com,1,25,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036775078838273,https://twitter.com/AlamedaTrabucco/status/1332036775078838273,2020-11-26 19:01:29,Reply,"The next day? Same thing, but shifted earlier! People were *expecting* BTC buyers, but the U.S. did not deliver, and there was a *big* sell-off when the world realized. Same for alts, basically. E.g. XRP had a similar but exacerbated graph. https://t.co/SlpVn7O74X",265,Twitter Web App,https://mobile.twitter.com,1,16,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1331613964279582727?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036773602500608,https://twitter.com/AlamedaTrabucco/status/1332036773602500608,2020-11-26 19:01:29,Reply,"The beginning of the next week saw maybe a similar pattern -- more buying into the U.S. day (and in the U.S. morning), but it tapered off and everything sold off. As usual, this started out organic and then liquidations took over. https://t.co/pVPgqJpGqr",255,Twitter Web App,https://mobile.twitter.com,0,15,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1330897291595550720?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036771912187904,https://twitter.com/AlamedaTrabucco/status/1332036771912187904,2020-11-26 19:01:29,Reply,And drawdowns at the end of the weekend triggered liquidations for all -- another sign that high leverage + low liquidity were a lot of what caused the alts (and BTC) to get so high in the first place. https://t.co/WdUSgDtIKZ,227,Twitter Web App,https://mobile.twitter.com,0,18,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1330559616745238530?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036770234417154,https://twitter.com/AlamedaTrabucco/status/1332036770234417154,2020-11-26 19:01:28,Reply,"And alt mania was *crazy*. Major alts spent the weekend playing catch-up to BTC which had mostly rallied on its own during the U.S. week. This might have started as spec that some alts would fit their investment profile, but liquidations made it extreme. https://t.co/GttYwvlNfg",279,Twitter Web App,https://mobile.twitter.com,0,20,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1330145534997393408?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036768489607169,https://twitter.com/AlamedaTrabucco/status/1332036768489607169,2020-11-26 19:01:28,Reply,"You could also watch the OIs for tons of major contracts -- for BTC, yes, but also -- critically in trying to understand the alt mania that would follow -- for many major alts. Those OIs were *skyrocketing* once you accounted for all the liquidations. https://t.co/cAEpEN0Oq0",277,Twitter Web App,https://mobile.twitter.com,0,22,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1329891607735275520?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036766912499713,https://twitter.com/AlamedaTrabucco/status/1332036766912499713,2020-11-26 19:01:27,Reply,"This started as a rally driven by U.S. investors. They and the liquidations they triggered drove things up, but all the while, aggressive, levered-long buying was contributing -- you could tell because of the liquidation-driven drawdowns from local peaks. https://t.co/chu9cG87fB",280,Twitter Web App,https://mobile.twitter.com,0,24,0,1,en,false,AlamedaTrabucco,"","","","",0,0,1,0,0,0,0,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036765549400064,https://twitter.com/AlamedaTrabucco/status/1332036765549400064,2020-11-26 19:01:27,Reply,"And BOOM is exactly how I'd describe what just happened. On some level, a lot of the edge in trading for the past few weeks was in figuring out how the markets were going to react today. How possible was that? The lead-up can help us answer that:",248,Twitter Web App,https://mobile.twitter.com,0,17,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036764144345090,https://twitter.com/AlamedaTrabucco/status/1332036764144345090,2020-11-26 19:01:27,Reply,"Often, periods like this feel like they're building to something -- it's intangible, but there's often a ton of volatility and then BOOM, something giant happens. The vol doesn't always subside (and once Thanksgiving is over I expect more action). But right now? Calmer.",270,Twitter Web App,https://mobile.twitter.com,1,26,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036762701447168,https://twitter.com/AlamedaTrabucco/status/1332036762701447168,2020-11-26 19:01:26,Reply,"I'd describe the past few week as *dense*. A ton has happened -- the market's paradigm has shifted seemingly a dozen times, and the sorts of moves we've seen would be seen as wild if they happened in a *year* in other markets.",226,Twitter Web App,https://mobile.twitter.com,1,29,0,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332036760939896832,https://twitter.com/AlamedaTrabucco/status/1332036760939896832,2020-11-26 19:01:26,Tweet,What happened on Thanksgiving 2020? (Market color edition -- a thread about why liquidity matters) https://t.co/jAAeUi8GA7,100,Twitter Web App,https://mobile.twitter.com,65,359,29,17,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnxVLswVEAAzxDh.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1332017075259207680,https://twitter.com/AlamedaTrabucco/status/1332017075259207680,2020-11-26 17:43:13,Quote,🤔,1,Twitter Web App,https://mobile.twitter.com,0,15,0,3,art,,,"","",🤔,"",0,0,0,0,1,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331898309405904898,https://twitter.com/AlamedaTrabucco/status/1331898309405904898,2020-11-26 09:51:17,Reply,@bearhead Futt Buckerson you tried your best.,45,Twitter Web App,https://mobile.twitter.com,0,2,0,0,en,,bearhead,bearhead,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331876789329694720,https://twitter.com/AlamedaTrabucco/status/1331876789329694720,2020-11-26 08:25:46,Reply,@tztokchad Yeah kinda :P,24,Twitter Web App,https://mobile.twitter.com,0,0,0,0,en,,tztokchad,tztokchad,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331870752216281090,https://twitter.com/AlamedaTrabucco/status/1331870752216281090,2020-11-26 08:01:46,Tweet,You guys I just wanna sleep lol. (I'll write up some thoughts about all this later!),85,Twitter Web App,https://mobile.twitter.com,0,47,0,4,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331748562720309248,https://twitter.com/AlamedaTrabucco/status/1331748562720309248,2020-11-25 23:56:14,Reply,@greyswan_ Possible but the timing makes it unlikely (pops started during US hours for most of it).,99,Twitter for iPhone,http://twitter.com/download/iphone,0,0,0,0,en,,greyswan_,greyswan_,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331674428158091264,https://twitter.com/AlamedaTrabucco/status/1331674428158091264,2020-11-25 19:01:39,Reply,"It is of course also possible all the buyers took a break, bought XRP, and then got disappointed that BTC wasn't anywhere near as fun and apt to move 10% up and down just ""like that."" https://t.co/tKKzdQr6gF",183,Twitter Web App,https://mobile.twitter.com,0,3,0,0,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/EnsOzPUVkAA5Ht8.jpg,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331673794943959040,https://twitter.com/AlamedaTrabucco/status/1331673794943959040,2020-11-25 18:59:08,Quote,"Update: seems like after this BTC did peter out -- maybe the U.S. people buying took off early for Thanksgiving??? Liquidations then drove it down further from which it's recovered a lot, which is where we are now.",214,Twitter Web App,https://mobile.twitter.com,1,14,0,3,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331663769487900673,https://twitter.com/AlamedaTrabucco/status/1331663769487900673,2020-11-25 18:19:18,Reply,@SBF_Alameda Let's not get hasty.,33,Twitter Web App,https://mobile.twitter.com,0,13,0,2,en,,SBF_FTX,SBF_Alameda,"","","",1,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331625376578093056,https://twitter.com/AlamedaTrabucco/status/1331625376578093056,2020-11-25 15:46:44,Reply,@CheesyCapital @AWice @SBF_Alameda No.,38,Twitter Web App,https://mobile.twitter.com,0,3,0,0,und,,CheesyCapital,"CheesyCapital,AWice,SBF_Alameda","","","",3,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331624335463702535,https://twitter.com/AlamedaTrabucco/status/1331624335463702535,2020-11-25 15:42:36,Reply,"@CheesyCapital @AWice @SBF_Alameda My recent effort has been to get him to chill w the joke ""NOT XXX ADVICE""s, they've run their course.",136,Twitter Web App,https://mobile.twitter.com,0,3,0,1,en,,CheesyCapital,"CheesyCapital,AWice,SBF_Alameda","","","",3,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331617943461851138,https://twitter.com/AlamedaTrabucco/status/1331617943461851138,2020-11-25 15:17:12,Reply,"@blue__mango Good q! Probably this tail is fatter than people expect -- let's say we get down to 18k, TONS of levered longs could be liquidated. Could easily trigger a GIANT cascade.",182,Twitter Web App,https://mobile.twitter.com,0,1,0,0,en,,blue__mount,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331614129677770752,https://twitter.com/AlamedaTrabucco/status/1331614129677770752,2020-11-25 15:02:03,Reply,"(OK, maybe we can count on a second thing: liquidations will be involved.)",74,Twitter Web App,https://mobile.twitter.com,0,25,0,7,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180175,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331614007501864961,https://twitter.com/AlamedaTrabucco/status/1331614007501864961,2020-11-25 15:01:34,Reply,"Whatever this ride ends up looking like, I think we can count on one thing: it will be bumpy. https://t.co/jErvD3vRmd",93,Twitter Web App,https://mobile.twitter.com,0,13,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/EnrX341UcAETM9W.mp4,Drive Fast GIF,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331613993434136578,https://twitter.com/AlamedaTrabucco/status/1331613993434136578,2020-11-25 15:01:30,Reply,After that BTC rebounded fast and then has kinda bounced around -- sorta what you expect if people are now still unsure what the U.S. markets will do today. As I write this BTC actually is looking like it might make another go at that ATH (whatever number that actually is :P).,277,Twitter Web App,https://mobile.twitter.com,1,16,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1331613991714521091,https://twitter.com/AlamedaTrabucco/status/1331613991714521091,2020-11-25 15:01:30,Reply,"See, the fast buying was REALLY levered up, as you might expect for something so aggressive and fast. Mostly happened on Binance BTC perps (surprise, surprise) -- once a small drawdown happened, the SUPER levered ""apes"" got pretty swiftly punished. https://t.co/riQmcGuzOc",248,Twitter Web App,https://mobile.twitter.com,0,22,0,2,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/EnrX3RQVEAYhv-I.mp4,Baby Gorilla Being Jerk GIF,false,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
